x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,label
0.0,0.0,-0.11720658,-0.11467752,-0.22088942,-0.29494613,-0.32145515,-0.38522094,-0.42228425,-0.4388634,-0.10951133,-0.5460348,-0.13745092,-0.7584866,-0.14605871,-0.8782588,-0.14651625,-0.9892083,-0.030097252,-0.5275163,-0.120061636,-0.5872273,-0.13807243,-0.41823876,-0.11457721,-0.3541847,0.04219961,-0.48062354,-0.050554,-0.5456178,-0.06703379,-0.374897,-0.049656678,-0.28823435,0.10680558,-0.4294225,0.07455029,-0.5989864,0.046690695,-0.6875137,0.033042427,-0.78685206,ILoveYou
0.0,0.0,-0.12381383,-0.10900972,-0.22889462,-0.28884855,-0.3319046,-0.38124165,-0.43201044,-0.4296379,-0.118123375,-0.53361064,-0.14724228,-0.74967265,-0.15531279,-0.87460536,-0.155867,-0.987778,-0.042035222,-0.5228934,-0.12924586,-0.57246894,-0.14486134,-0.41607338,-0.12528479,-0.33865908,0.026284173,-0.4838636,-0.06713704,-0.53698766,-0.081269614,-0.3722799,-0.06573115,-0.28201512,0.08970997,-0.44178796,0.05416859,-0.60951185,0.031214748,-0.69661236,0.019394638,-0.7927916,ILoveYou
0.0,0.0,-0.1348588,-0.12475145,-0.23907922,-0.29685876,-0.34166458,-0.39679712,-0.44255862,-0.44528693,-0.13469219,-0.531952,-0.15086967,-0.7505458,-0.15840107,-0.87622035,-0.15820596,-0.98740613,-0.062469635,-0.51721716,-0.14608578,-0.59881026,-0.16757429,-0.4452396,-0.1492625,-0.36234525,0.0031707585,-0.48241124,-0.07968417,-0.54558176,-0.09714001,-0.3881799,-0.0830228,-0.29440966,0.065593734,-0.4467076,0.04655984,-0.623668,0.02818915,-0.72101915,0.01831177,-0.82595426,ILoveYou
0.0,0.0,-0.13931528,-0.10056959,-0.24651538,-0.29271877,-0.34508115,-0.40055943,-0.44876707,-0.45150858,-0.13057591,-0.53224343,-0.1442523,-0.7580914,-0.15093777,-0.88073546,-0.1475118,-0.98906034,-0.054474752,-0.5163283,-0.13933896,-0.5939112,-0.15695295,-0.43136564,-0.13130185,-0.3495182,0.016662693,-0.4804756,-0.06775082,-0.55527705,-0.082441404,-0.39444867,-0.062149234,-0.30257395,0.08549437,-0.44372347,0.06357469,-0.63098097,0.040053505,-0.7367891,0.030334955,-0.8451587,ILoveYou
0.0,0.0,-0.13455844,-0.09034607,-0.24614029,-0.2777372,-0.3406337,-0.38715553,-0.4385553,-0.4414282,-0.12904671,-0.5223407,-0.14402938,-0.75189584,-0.15129288,-0.8786563,-0.15081552,-0.988562,-0.05412523,-0.5045923,-0.13573013,-0.5885505,-0.1545824,-0.42474258,-0.13256145,-0.32739487,0.014822551,-0.46921268,-0.062470566,-0.5472956,-0.07877869,-0.3846239,-0.062660195,-0.28664926,0.081291154,-0.43368694,0.06494086,-0.62201756,0.043975048,-0.7310692,0.033538606,-0.8436619,ILoveYou
0.0,0.0,-0.13602853,-0.0943292,-0.24956417,-0.28405747,-0.34747103,-0.39519554,-0.4469716,-0.45170805,-0.1294172,-0.52710533,-0.1472609,-0.7534491,-0.1510222,-0.88012874,-0.14637195,-0.9892296,-0.055559676,-0.5100641,-0.13628472,-0.58719075,-0.15722464,-0.4245287,-0.13701744,-0.33885175,0.013448256,-0.4753724,-0.06360654,-0.54808325,-0.08131521,-0.3864969,-0.06525934,-0.29462886,0.078889005,-0.44281757,0.05917875,-0.6335234,0.037612103,-0.7439992,0.028835071,-0.85630083,ILoveYou
0.0,0.0,-0.13712858,-0.09149402,-0.25168282,-0.28913492,-0.34995365,-0.4002384,-0.4491782,-0.453764,-0.12322287,-0.537893,-0.14471808,-0.7567798,-0.15159021,-0.8792015,-0.14985736,-0.9887076,-0.051669553,-0.520888,-0.14024505,-0.592123,-0.15511073,-0.42532662,-0.12852742,-0.34692022,0.01499448,-0.48404166,-0.070630096,-0.54590416,-0.08524911,-0.38067627,-0.06471764,-0.29312307,0.07737691,-0.45012653,0.053528152,-0.63873434,0.030758074,-0.74667794,0.02331308,-0.85680187,ILoveYou
0.0,0.0,-0.13493843,-0.09078308,-0.2524599,-0.29522797,-0.35096368,-0.40758237,-0.4503637,-0.45828643,-0.12159323,-0.54251426,-0.14011274,-0.7601553,-0.14758253,-0.8803973,-0.14636606,-0.9892305,-0.05166868,-0.52597773,-0.1369589,-0.597808,-0.15023819,-0.42617732,-0.12341992,-0.34906572,0.014691373,-0.48918438,-0.069122255,-0.55576533,-0.08170385,-0.38646498,-0.060591392,-0.2991718,0.076400116,-0.45507196,0.05277316,-0.6435097,0.031787056,-0.74957365,0.026461018,-0.85952824,ILoveYou
0.0,0.0,-0.1378577,-0.098743856,-0.25254476,-0.30695826,-0.3513051,-0.42137498,-0.45203185,-0.46725497,-0.12119243,-0.5293173,-0.13871549,-0.76226425,-0.14577764,-0.8850964,-0.14735858,-0.9890831,-0.05252908,-0.5117956,-0.14535579,-0.6056326,-0.1575553,-0.44107416,-0.12948433,-0.34194162,0.012123688,-0.47979498,-0.07684988,-0.5755456,-0.08893188,-0.4159902,-0.06789583,-0.3195696,0.07277488,-0.4505958,0.045312542,-0.6359488,0.021737266,-0.74196345,0.014271061,-0.8534875,ILoveYou
0.0,0.0,-0.1355696,-0.09569216,-0.2524293,-0.30368668,-0.34808087,-0.41683936,-0.44603354,-0.4687558,-0.1192296,-0.5465445,-0.13345854,-0.7664875,-0.14321977,-0.8852749,-0.14556289,-0.98934907,-0.048484247,-0.52979237,-0.13708241,-0.6079162,-0.14922133,-0.44676432,-0.12133823,-0.357758,0.017170744,-0.4939501,-0.0735401,-0.5685589,-0.08687461,-0.40179798,-0.06609161,-0.3062682,0.07654315,-0.45846432,0.048755135,-0.64089483,0.024132233,-0.7466005,0.015137187,-0.8618245,ILoveYou
0.0,0.0,-0.1335696,-0.096038625,-0.2489829,-0.30272055,-0.34583202,-0.41755423,-0.44777876,-0.47313702,-0.11490292,-0.55417967,-0.12922774,-0.76750547,-0.13618067,-0.8866321,-0.13615695,-0.9906873,-0.043903407,-0.53772885,-0.13346599,-0.61228925,-0.14738859,-0.44686258,-0.1210723,-0.35884428,0.021047825,-0.49978304,-0.07112707,-0.56774265,-0.08515051,-0.39980417,-0.06474025,-0.3046444,0.077923074,-0.46186793,0.04429151,-0.64674044,0.020785293,-0.7503806,0.014685384,-0.8608038,ILoveYou
0.0,0.0,-0.1313006,-0.10002189,-0.24357483,-0.31173187,-0.33916253,-0.4282966,-0.4398941,-0.48398402,-0.1121774,-0.55133384,-0.12462247,-0.7650351,-0.1317995,-0.8846102,-0.13307394,-0.9911061,-0.041478023,-0.5342377,-0.13012981,-0.61162007,-0.14450477,-0.44911307,-0.11896642,-0.36364275,0.02328476,-0.49695498,-0.06809829,-0.5744768,-0.08276852,-0.40655246,-0.06334456,-0.31173876,0.079915226,-0.4602999,0.04785662,-0.6435039,0.025019282,-0.74760735,0.019352617,-0.86124057,ILoveYou
0.0,0.0,-0.12970848,-0.085485734,-0.2528252,-0.3048433,-0.34659758,-0.41861922,-0.44293484,-0.4732415,-0.10261131,-0.5533483,-0.1217664,-0.7679699,-0.12767565,-0.8900443,-0.12810577,-0.99176043,-0.03602669,-0.53384423,-0.13438806,-0.6014478,-0.14593981,-0.4360622,-0.121305324,-0.34126094,0.023472277,-0.49272093,-0.08021987,-0.5676502,-0.089995675,-0.40127233,-0.0693423,-0.30209526,0.07329059,-0.45143983,0.036422692,-0.63426936,0.014954776,-0.7393674,0.008954228,-0.8528413,ILoveYou
0.0,0.0,-0.13482764,-0.1015861,-0.25243196,-0.310694,-0.34654766,-0.42631686,-0.44617724,-0.47764862,-0.10426014,-0.55302584,-0.1193494,-0.76716363,-0.12885453,-0.88752633,-0.1313866,-0.9913312,-0.037069254,-0.5361238,-0.14536844,-0.60998565,-0.15872227,-0.4487189,-0.12687089,-0.36673343,0.022014355,-0.49830127,-0.08730093,-0.5785247,-0.098909944,-0.41434926,-0.07268035,-0.32029125,0.07190478,-0.45975527,0.033471897,-0.6422302,0.006538446,-0.7480487,-0.0011209204,-0.8614246,ILoveYou
0.0,0.0,-0.13351995,-0.09442126,-0.2500827,-0.30850732,-0.3411357,-0.42628238,-0.44003573,-0.48226842,-0.10010285,-0.55604106,-0.11263407,-0.7694451,-0.122795954,-0.8891705,-0.12641813,-0.9919771,-0.032158718,-0.53771275,-0.13458607,-0.6123977,-0.14842422,-0.44380373,-0.11739178,-0.35968485,0.028051052,-0.49775392,-0.07821253,-0.57275766,-0.0895916,-0.40243736,-0.06318235,-0.30769572,0.07844824,-0.45651788,0.04233248,-0.6382788,0.017020117,-0.7412814,0.011644304,-0.8549224,ILoveYou
0.0,0.0,-0.13610947,-0.09595733,-0.2513828,-0.30454072,-0.34254816,-0.4259515,-0.44356298,-0.48150033,-0.10588301,-0.54814166,-0.11931381,-0.76455843,-0.12819491,-0.88735414,-0.1305393,-0.99144316,-0.03845447,-0.5301251,-0.1402212,-0.6075811,-0.15454213,-0.43798274,-0.12405386,-0.35566574,0.021670172,-0.4931566,-0.08163509,-0.5717362,-0.09376231,-0.40368357,-0.06853605,-0.3104242,0.07227814,-0.45715886,0.035390224,-0.64074725,0.0101208845,-0.74607897,0.004731218,-0.8605021,ILoveYou
0.0,0.0,-0.13111013,-0.09488997,-0.2453601,-0.30332938,-0.3380913,-0.42115554,-0.43924633,-0.47658277,-0.10478349,-0.5446978,-0.11928128,-0.7650402,-0.1288404,-0.88618976,-0.13090654,-0.99139476,-0.036684107,-0.5255908,-0.1348405,-0.60649586,-0.14790548,-0.4396639,-0.11567632,-0.3608327,0.024840135,-0.48745322,-0.07458544,-0.57260436,-0.086848594,-0.40663922,-0.06083839,-0.31672555,0.07748703,-0.44879147,0.04262731,-0.63079053,0.015397554,-0.73447925,0.009018601,-0.8479743,ILoveYou
0.0,0.0,-0.14284639,-0.07403316,-0.27275902,-0.26750454,-0.3755302,-0.3886554,-0.48224178,-0.4360737,-0.15873854,-0.5249985,-0.18473347,-0.7472072,-0.19973314,-0.87061125,-0.20892496,-0.9779316,-0.084683806,-0.5199347,-0.16949569,-0.5954521,-0.17487076,-0.42390457,-0.14696655,-0.34168157,-0.014687463,-0.49373025,-0.09992116,-0.57533777,-0.10975652,-0.40493906,-0.08998362,-0.3075788,0.046940483,-0.4654626,0.012914051,-0.64600074,-0.016105441,-0.7507075,-0.02933827,-0.8609363,ILoveYou
0.0,0.0,-0.14071408,-0.07225243,-0.27109745,-0.25705203,-0.37443215,-0.36747858,-0.4811152,-0.41766202,-0.17416927,-0.51144284,-0.21404225,-0.7372719,-0.2330676,-0.8603656,-0.24369283,-0.96985245,-0.10089576,-0.50858855,-0.18052928,-0.58404905,-0.18107045,-0.42659482,-0.1541087,-0.34627905,-0.029499333,-0.48647445,-0.112154566,-0.5645322,-0.11576206,-0.40009764,-0.093255214,-0.30634812,0.03440956,-0.46269622,-0.0029085048,-0.6447596,-0.03411205,-0.7509611,-0.05005881,-0.8639599,ILoveYou
0.0,0.0,-0.1432756,-0.06429075,-0.27746937,-0.24042572,-0.38169196,-0.3490613,-0.49203888,-0.39455134,-0.19521232,-0.51305157,-0.24342898,-0.73238426,-0.2682665,-0.8514553,-0.28158247,-0.959537,-0.12038289,-0.5165309,-0.19566536,-0.575733,-0.18993151,-0.4109654,-0.16032474,-0.34904546,-0.043910068,-0.49803266,-0.12294768,-0.55380905,-0.12225824,-0.3848455,-0.09848867,-0.30205092,0.025485465,-0.47627798,-0.014402733,-0.65542436,-0.051595405,-0.7614917,-0.07547588,-0.878922,ILoveYou
0.0,0.0,-0.14659691,-0.06406176,-0.28451562,-0.23275447,-0.3944067,-0.335572,-0.51057315,-0.3692811,-0.21389142,-0.49538657,-0.26614618,-0.7126647,-0.29809442,-0.8346198,-0.31909835,-0.9477216,-0.14416413,-0.5040665,-0.21616247,-0.57164633,-0.20321406,-0.39373735,-0.17279305,-0.34540218,-0.068648644,-0.49434647,-0.14191064,-0.5627552,-0.13472588,-0.38595757,-0.1096283,-0.30393592,0.0010681982,-0.47874057,-0.03680249,-0.65783244,-0.073084846,-0.7618485,-0.09673979,-0.8794698,ILoveYou
0.0,0.0,-0.15290432,-0.053802706,-0.2982926,-0.20449342,-0.41272464,-0.29010504,-0.5257517,-0.31672964,-0.25772545,-0.4445102,-0.33635423,-0.6585605,-0.38428357,-0.78636086,-0.42217642,-0.9065137,-0.18533897,-0.465348,-0.26058063,-0.5578326,-0.2294572,-0.3811891,-0.18927816,-0.28940174,-0.104595,-0.4685064,-0.17993955,-0.55552596,-0.15771297,-0.37657887,-0.1275461,-0.26927876,-0.023857974,-0.4653585,-0.07043101,-0.6395117,-0.11712261,-0.74317276,-0.16101278,-0.855012,ILoveYou
0.0,0.0,-0.15253912,-0.052188095,-0.3041641,-0.20890461,-0.42477465,-0.29682282,-0.54083234,-0.31532556,-0.26804143,-0.4518581,-0.34639567,-0.66439474,-0.39183372,-0.7880869,-0.42712536,-0.90419245,-0.19414912,-0.47649494,-0.26922506,-0.5663004,-0.23954055,-0.39477217,-0.20149283,-0.29794547,-0.11333086,-0.48198128,-0.19228287,-0.5639418,-0.16825089,-0.38513938,-0.13705416,-0.27276176,-0.033493966,-0.47924986,-0.086474895,-0.6590734,-0.13444732,-0.76509756,-0.17837507,-0.87433743,ILoveYou
0.0,0.0,-0.1503635,-0.051686488,-0.29830736,-0.20645936,-0.41853404,-0.3008476,-0.53523266,-0.31961346,-0.26789108,-0.4461343,-0.34532526,-0.6598944,-0.39419073,-0.7859255,-0.4320219,-0.90186316,-0.1961344,-0.47256812,-0.27569604,-0.5734039,-0.24495076,-0.39823824,-0.20450227,-0.30027106,-0.11598646,-0.48183566,-0.19545375,-0.570237,-0.17237993,-0.39239958,-0.1408227,-0.28009218,-0.03608883,-0.48264268,-0.08787505,-0.66541415,-0.13651922,-0.77144897,-0.18113624,-0.8778592,ILoveYou
0.0,0.0,-0.14806768,-0.042765692,-0.29390982,-0.20912693,-0.40420803,-0.32224298,-0.5135913,-0.35812813,-0.24624853,-0.45489696,-0.3159447,-0.6764119,-0.35611638,-0.8020746,-0.3894061,-0.92106616,-0.17643979,-0.47432065,-0.25432482,-0.5804485,-0.23049636,-0.40733895,-0.19413063,-0.3036088,-0.09853672,-0.47681743,-0.18246967,-0.57838887,-0.16491532,-0.3963121,-0.13442941,-0.27974352,-0.019469248,-0.47137976,-0.063348666,-0.65731025,-0.11091327,-0.7648304,-0.15373118,-0.8746147,ILoveYou
0.0,0.0,-0.14630704,-0.054881148,-0.29036066,-0.22629763,-0.4002632,-0.3303147,-0.51004326,-0.3638763,-0.24360538,-0.46622092,-0.3101386,-0.68365437,-0.3509801,-0.8060673,-0.38434362,-0.9231902,-0.17343962,-0.48243195,-0.24657999,-0.57878613,-0.2220326,-0.4058217,-0.1855763,-0.30724058,-0.0966262,-0.48145974,-0.17564443,-0.57154435,-0.1586453,-0.39352605,-0.12884359,-0.28290686,-0.02005351,-0.47590345,-0.0674206,-0.65945715,-0.11359546,-0.76627296,-0.15288629,-0.8756417,ILoveYou
0.0,0.0,-0.14602855,-0.061876424,-0.2879076,-0.23575984,-0.39708668,-0.3394462,-0.5048051,-0.37422246,-0.24224477,-0.46843123,-0.3098346,-0.6863148,-0.3469081,-0.8089249,-0.37701392,-0.9262076,-0.17204191,-0.4834794,-0.24720347,-0.573342,-0.22129445,-0.40910038,-0.18324962,-0.3125576,-0.09669727,-0.48319128,-0.17870468,-0.571963,-0.16148515,-0.39603403,-0.12987168,-0.28298125,-0.021596089,-0.4785579,-0.06710899,-0.66097444,-0.11244764,-0.7682784,-0.15222238,-0.8774854,ILoveYou
0.0,0.0,-0.1450282,-0.064128146,-0.286091,-0.23748171,-0.39722508,-0.33775744,-0.50679314,-0.3753109,-0.23756616,-0.4781117,-0.3012459,-0.69379437,-0.33871675,-0.81460774,-0.36750886,-0.93002003,-0.16542362,-0.4928831,-0.23600322,-0.5855938,-0.21478093,-0.41541028,-0.18018962,-0.31546956,-0.0878588,-0.48943388,-0.16645885,-0.5766375,-0.15226096,-0.39645717,-0.12352576,-0.2830031,-0.011802787,-0.48040244,-0.057398237,-0.6648665,-0.104561225,-0.77342993,-0.14560322,-0.8852344,ILoveYou
0.0,0.0,-0.13830952,-0.06499888,-0.27354777,-0.23977718,-0.38307196,-0.3437637,-0.4928949,-0.38020042,-0.2240419,-0.47541103,-0.2863291,-0.6977625,-0.32043213,-0.8224293,-0.34587806,-0.93827945,-0.15411292,-0.48238888,-0.22957842,-0.58004636,-0.21118394,-0.40446672,-0.17414804,-0.3027261,-0.07754084,-0.47419468,-0.15431343,-0.56538135,-0.14546518,-0.38861755,-0.11774393,-0.28080168,-0.0027471976,-0.46370518,-0.040163558,-0.65489984,-0.0861024,-0.7632052,-0.12398364,-0.8729743,ILoveYou
0.0,0.0,-0.14007266,-0.061288275,-0.2809584,-0.24264313,-0.38980153,-0.35370067,-0.49997076,-0.38523364,-0.22969124,-0.4757996,-0.2898512,-0.69874203,-0.32463637,-0.82232183,-0.35044083,-0.9365849,-0.15885484,-0.49057662,-0.23275922,-0.57879066,-0.21275002,-0.39814168,-0.17641944,-0.30374938,-0.08252583,-0.4880094,-0.15728308,-0.57666165,-0.14587729,-0.39566347,-0.118569195,-0.2866073,-0.0077848304,-0.47963968,-0.05115785,-0.66107154,-0.09419311,-0.7666304,-0.12753877,-0.8758566,ILoveYou
0.0,0.0,-0.1427093,-0.06607157,-0.2824263,-0.24759573,-0.38882273,-0.35275203,-0.49631283,-0.38686082,-0.2232537,-0.48717976,-0.28690538,-0.70784485,-0.32329142,-0.82446796,-0.35051244,-0.93655807,-0.15304929,-0.49710473,-0.23154908,-0.5734288,-0.20849642,-0.39656392,-0.17042068,-0.32071513,-0.0770263,-0.48965672,-0.15932392,-0.5717116,-0.1427203,-0.39324912,-0.10878938,-0.29427898,-0.0041233613,-0.4775697,-0.045853436,-0.6608264,-0.09262599,-0.7669162,-0.12905435,-0.87940997,ILoveYou
0.0,0.0,-0.14355727,-0.06325217,-0.2824199,-0.23943764,-0.38944328,-0.34605017,-0.49740446,-0.3837278,-0.22672892,-0.48267215,-0.28587586,-0.7051632,-0.31904307,-0.8268793,-0.34249607,-0.9395192,-0.1555347,-0.4931078,-0.22802433,-0.5799062,-0.20917544,-0.4028246,-0.1760912,-0.3222852,-0.07928181,-0.48765567,-0.15378639,-0.57269853,-0.13982548,-0.3937133,-0.11285996,-0.29331887,-0.0061914427,-0.47654405,-0.05236823,-0.6558521,-0.09399249,-0.759885,-0.12637806,-0.8731693,ILoveYou
0.0,0.0,-0.14408386,-0.0666424,-0.28030142,-0.24330617,-0.3848326,-0.34137887,-0.49035627,-0.3829319,-0.21640112,-0.4993297,-0.28049335,-0.7146044,-0.31593445,-0.8313677,-0.34117162,-0.9400011,-0.1428151,-0.50545925,-0.22033177,-0.57092625,-0.20131622,-0.40168557,-0.16670008,-0.33343,-0.06672108,-0.4921899,-0.1487435,-0.5553074,-0.1348418,-0.38135883,-0.103864804,-0.2920069,0.0039952565,-0.4755784,-0.043963127,-0.65570134,-0.090890534,-0.7600273,-0.12621897,-0.8749227,ILoveYou
0.0,0.0,-0.13668425,-0.068104416,-0.2753961,-0.25507236,-0.3813158,-0.358004,-0.48818314,-0.40300617,-0.19452621,-0.5062607,-0.25331616,-0.72745156,-0.28293845,-0.84684944,-0.30405298,-0.95265514,-0.1222135,-0.506942,-0.19958597,-0.56741637,-0.1923675,-0.40725636,-0.1630904,-0.32817772,-0.05143499,-0.4889721,-0.1373879,-0.5590029,-0.13004342,-0.38770485,-0.102331445,-0.28999513,0.012322489,-0.46813002,-0.039531052,-0.6462759,-0.07945914,-0.7472321,-0.10607584,-0.8581116,ILoveYou
0.0,0.0,-0.14134045,-0.07474016,-0.2716776,-0.25723046,-0.37190285,-0.36269525,-0.47425213,-0.41110453,-0.18106276,-0.51217914,-0.23890965,-0.7313388,-0.26907253,-0.8503922,-0.29093987,-0.9567414,-0.11005297,-0.5156127,-0.2010319,-0.5578163,-0.1933661,-0.39379674,-0.1593766,-0.32876992,-0.04258161,-0.49770668,-0.13791066,-0.5514104,-0.13050134,-0.38224572,-0.09840307,-0.29338187,0.016058495,-0.4749877,-0.03865359,-0.6479903,-0.07991321,-0.74777865,-0.105232544,-0.8601349,ILoveYou
0.0,0.0,-0.1366159,-0.07087077,-0.26688564,-0.25249568,-0.36702278,-0.35775876,-0.46805915,-0.41054222,-0.18399972,-0.50917447,-0.24011618,-0.7312624,-0.26802334,-0.8502599,-0.28767616,-0.9577278,-0.11147265,-0.5122483,-0.19620575,-0.5612838,-0.18655473,-0.3974901,-0.1525326,-0.3285248,-0.041328482,-0.4947981,-0.129922,-0.5552296,-0.12364212,-0.38082698,-0.094621174,-0.28652656,0.020340433,-0.4730643,-0.028567128,-0.6421356,-0.072219566,-0.74104375,-0.10179432,-0.8542901,ILoveYou
0.0,0.0,-0.13871393,-0.07594133,-0.27097604,-0.2591815,-0.37227136,-0.36263353,-0.4755722,-0.413745,-0.1820412,-0.518915,-0.2353529,-0.73516816,-0.2625439,-0.8540649,-0.28058112,-0.95983034,-0.111545734,-0.51782835,-0.196447,-0.5688571,-0.189697,-0.40256876,-0.15748473,-0.33137196,-0.042368192,-0.4944496,-0.13396655,-0.5490953,-0.12746327,-0.37906843,-0.09681466,-0.28908044,0.018939653,-0.46737897,-0.035051823,-0.64406544,-0.07442488,-0.7455106,-0.09709579,-0.8575766,ILoveYou
0.0,0.0,-0.13528106,-0.06896797,-0.27027306,-0.25585392,-0.37385327,-0.35857546,-0.47799045,-0.40284464,-0.16536772,-0.517078,-0.21142945,-0.7376865,-0.2397021,-0.85960186,-0.25853372,-0.9660023,-0.09942333,-0.51319,-0.19549568,-0.56680423,-0.18718748,-0.40393007,-0.15005456,-0.33366016,-0.03435604,-0.48452142,-0.13417819,-0.5345369,-0.12476426,-0.37576404,-0.08977445,-0.29239804,0.025783563,-0.45335734,-0.022097697,-0.63350236,-0.06629721,-0.7353244,-0.09509935,-0.8416979,ILoveYou
0.0,0.0,-0.14558864,-0.06945213,-0.27950674,-0.25335354,-0.38133547,-0.355333,-0.48630932,-0.4015705,-0.17666642,-0.5217294,-0.22415382,-0.74462545,-0.2508325,-0.8610774,-0.2669619,-0.9637071,-0.10667059,-0.51707226,-0.20203725,-0.5871327,-0.20370512,-0.42926937,-0.17183116,-0.3481862,-0.044070546,-0.48937678,-0.14839594,-0.54727364,-0.14563906,-0.38609597,-0.1130934,-0.29613245,0.008679066,-0.45954746,-0.051350936,-0.63933873,-0.09269848,-0.7403837,-0.11523252,-0.8515667,ILoveYou
0.0,0.0,-0.13605261,-0.074297905,-0.26899955,-0.25871366,-0.3731254,-0.35853237,-0.47928777,-0.40190026,-0.16133435,-0.5363424,-0.2123284,-0.74514997,-0.24375387,-0.8608671,-0.26641986,-0.9638571,-0.08897688,-0.5367737,-0.20116098,-0.5745733,-0.19548053,-0.41178173,-0.15719262,-0.34293827,-0.02467014,-0.50759166,-0.13768953,-0.5470691,-0.1320945,-0.3841427,-0.09784886,-0.3017128,0.025505723,-0.4726217,-0.040406894,-0.64280283,-0.086928405,-0.74062115,-0.11596567,-0.85303694,ILoveYou
0.0,0.0,-0.14397395,-0.07006847,-0.2735749,-0.2521128,-0.3788864,-0.35213694,-0.48558843,-0.39677063,-0.16602784,-0.5178687,-0.21385378,-0.74270225,-0.24125041,-0.8628798,-0.2594158,-0.9657657,-0.09968748,-0.51555204,-0.19571444,-0.5773406,-0.18991642,-0.41628218,-0.1528276,-0.34142458,-0.03836324,-0.4937117,-0.1394881,-0.54905903,-0.13322476,-0.38534027,-0.10006431,-0.29995853,0.012605399,-0.46909872,-0.04565989,-0.6440286,-0.08800104,-0.74389756,-0.11274734,-0.8566367,ILoveYou
0.0,0.0,-0.14309679,-0.07086035,-0.2796353,-0.24834478,-0.3916074,-0.35187504,-0.5038293,-0.39079258,-0.18928556,-0.50112176,-0.23375934,-0.7321658,-0.2584304,-0.8556611,-0.27361944,-0.961838,-0.120911695,-0.5007423,-0.21226983,-0.57238257,-0.20747414,-0.4110825,-0.17434584,-0.32846954,-0.055279817,-0.48465005,-0.15708786,-0.55561566,-0.14901441,-0.39327425,-0.11789466,-0.2978016,0.004228636,-0.4656702,-0.053594496,-0.6435283,-0.09919794,-0.7459476,-0.13248447,-0.8566616,ILoveYou
0.0,0.0,-0.13066189,-0.07988861,-0.2612151,-0.2624062,-0.3718998,-0.3585722,-0.4869065,-0.3950239,-0.15984233,-0.5368909,-0.19822827,-0.75190324,-0.23137458,-0.86931175,-0.2539387,-0.96722025,-0.09123122,-0.53184694,-0.20465846,-0.60918015,-0.20278153,-0.4276539,-0.16384198,-0.34704715,-0.025938382,-0.5048006,-0.14173451,-0.5560849,-0.13159564,-0.3830229,-0.09414952,-0.29529953,0.028886627,-0.47328156,-0.037122134,-0.644899,-0.08870861,-0.7431461,-0.12516783,-0.8555096,ILoveYou
0.0,0.0,-0.13493948,-0.07532019,-0.26761773,-0.25264937,-0.37782425,-0.34933046,-0.48889145,-0.39729,-0.1752946,-0.5206124,-0.21779574,-0.7455442,-0.24314936,-0.8643145,-0.25722346,-0.966352,-0.10361818,-0.5150889,-0.20448647,-0.5929,-0.2040193,-0.4217802,-0.17308986,-0.3366873,-0.03707719,-0.49256757,-0.1542184,-0.55249804,-0.14304782,-0.3768503,-0.10617131,-0.2758375,0.019152574,-0.46753287,-0.05082012,-0.6434746,-0.10313516,-0.7493155,-0.14006999,-0.8661009,ILoveYou
0.0,0.0,-0.13956697,-0.08766931,-0.2699987,-0.26006454,-0.38268712,-0.35333833,-0.49680462,-0.39041314,-0.16872975,-0.51670134,-0.21324138,-0.7366829,-0.24473347,-0.86229867,-0.26629525,-0.9638915,-0.09972592,-0.51454026,-0.20857279,-0.5916549,-0.20775464,-0.41709203,-0.17259076,-0.335618,-0.03480215,-0.49780777,-0.15172306,-0.5629141,-0.14174744,-0.3944507,-0.1046226,-0.30305353,0.019313943,-0.47763416,-0.054215726,-0.65278965,-0.10678634,-0.7520582,-0.14248802,-0.862441,ILoveYou
0.0,0.0,-0.14596422,-0.07695896,-0.28019616,-0.24491015,-0.39468715,-0.33602056,-0.5046801,-0.3867388,-0.16872752,-0.51121914,-0.22170503,-0.7344708,-0.25269693,-0.85612273,-0.272318,-0.9622073,-0.09731341,-0.5098889,-0.22442701,-0.5635697,-0.218649,-0.39488026,-0.17701481,-0.31837186,-0.0367242,-0.48926118,-0.1719061,-0.5265307,-0.16136314,-0.36111307,-0.12075414,-0.27288523,0.012619054,-0.46713838,-0.06415995,-0.63767254,-0.117293246,-0.7361377,-0.15551905,-0.8432677,ILoveYou
0.0,0.0,-0.14121759,-0.070593275,-0.27846044,-0.24147433,-0.38760868,-0.33393985,-0.5003245,-0.37634426,-0.16449313,-0.51682824,-0.21356058,-0.7398604,-0.24332955,-0.8620979,-0.2654487,-0.964125,-0.088831455,-0.50909024,-0.214742,-0.5719022,-0.2117872,-0.40547916,-0.17599541,-0.32191992,-0.025812356,-0.4849638,-0.16347672,-0.52999055,-0.15442841,-0.3636342,-0.117371984,-0.27036574,0.023652641,-0.46254745,-0.065211706,-0.63613987,-0.12086481,-0.73592824,-0.1615358,-0.84696066,ILoveYou
